;0;1;2;3;4;5
3814;15000000;"
 2-к квартира, 71.8 м², 11/15 эт.
 ";/moskva/kvartiry/2-k_kvartira_71.8_m_1115_et._1967234848;"
 ул. Татьянин Парк, 16к1
 ";Говорово; 700 м
3815;12500000;"
 2-к квартира, 45.3 м², 4/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_45.3_m_412_et._1960871569;"
 Ковров пер., 18
 ";Римская; 400 м
3816;14400000;"
 2-к квартира, 47 м², 2/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_47_m_25_et._1881956615;"
 Хомутовский тупик, 4к2
 ";Красные ворота; 500 м
3817;10500000;"
 2-к квартира, 52.4 м², 15/24 эт.
 ";/moskva/kvartiry/2-k_kvartira_52.4_m_1524_et._1963962996;"
 Саларьевская ул., 16к1
 ";Саларьево; 1,3 км
3818;9500000;"
 2-к квартира, 44 м², 2/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_44_m_212_et._1970243189;"
 ул. Кулакова, 25к1
 ";Строгино; 700 м
3819;14000000;"
 2-к квартира, 56 м², 3/23 эт.
 ";/moskva/kvartiry/2-k_kvartira_56_m_323_et._1855137184;"
 3-я Филёвская ул., 8к2
 ";Багратионовская; 500 м
3820;13790000;"
 2-к квартира, 43 м², 1/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_43_m_15_et._1996545278;"
 ул. Малые Каменщики, 18к3
 ";Марксистская; 700 м
3821;10100000;"
 2-к квартира, 51.7 м², 9/16 эт.
 ";/moskva/kvartiry/2-k_kvartira_51.7_m_916_et._1987215502;"
 Варшавское ш., 154к4
 ";Аннино; 600 м
3822;9500000;"
 2-к квартира, 46 м², 1/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_46_m_112_et._1772743895;"
 Псковская ул., 2к2
 ";Алтуфьево; 2 км
3823;15000000;"
 2-к квартира, 55 м², 2/6 эт.
 ";/moskva/kvartiry/2-k_kvartira_55_m_26_et._1904201694;"
 Люсиновская ул., 64к1
 ";Шаболовская; 900 м
3824;10500000;"
 2-к квартира, 40 м², 19/22 эт.
 ";/moskva/kvartiry/2-k_kvartira_40_m_1922_et._1940008095;"
 Вяземская ул., 18к1
 ";Молодежная; 3,4 км
3825;9500000;"
 2-к квартира, 44.3 м², 9/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_44.3_m_99_et._1959117537;"
 Аминьевское ш., 32
 ";Кунцевская; 1,3 км
3826;8500000;"
 2-к квартира, 44.7 м², 1/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_44.7_m_15_et._1907349000;"
 2-я Владимирская ул., 33
 ";Перово; 400 м
3827;13800000;"
 2-к квартира, 58.5 м², 10/10 эт.
 ";/moskva/kvartiry/2-k_kvartira_58.5_m_1010_et._2008644558;"
 Бутырская ул., 86Б
 ";Дмитровская; 100 м
3828;6500000;"
 2-к квартира, 45.7 м², 12/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_45.7_m_1212_et._1917180900;"
 Медынская ул., 1к2
 ";Улица академика Янгеля; 3,2 км
3829;9480000;"
 2-к квартира, 45 м², 1/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_45_m_15_et._1974523323;"
 Криворожская ул., 19
 ";Нагорная; 600 м
3830;8449000;"
 2-к квартира, 46.5 м², 1/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_46.5_m_112_et._1966190358;"
 Коровинское ш., 1к1
 ";Селигерская; 300 м
3831;8150000;"
 2-к квартира, 53.2 м², 12/14 эт.
 ";/moskva/kvartiry/2-k_kvartira_53.2_m_1214_et._1939583492;"
 Долгопрудная аллея, 14к3
 ";р-н Северный;
3832;8200000;"
 2-к квартира, 47.3 м², 5/18 эт.
 ";/moskva/kvartiry/2-k_kvartira_47.3_m_518_et._1973425956;"
 пос. Коммунарка, ул. Александры Монаховой, 98к1
 ";Бунинская аллея; 2 км
3833;9300000;"
 2-к квартира, 44.7 м², 9/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_44.7_m_99_et._1952842138;"
 Сумской пр., 12к1
 ";Чертановская; 600 м
3834;13700000;"
 2-к квартира, 57 м², 7/8 эт.
 ";/moskva/kvartiry/2-k_kvartira_57_m_78_et._1853165332;"
 Ленинский пр-т, 86
 ";Проспект Вернадского; 1,4 км
3835;6900000;"
 2-к квартира, 45 м², 4/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_45_m_49_et._1974403798;"
 пр. Карамзина, 1к1
 ";Ясенево; 1,4 км
3836;14200000;"
 2-к квартира, 49 м², 9/29 эт.
 ";/moskva/kvartiry/2-k_kvartira_49_m_929_et._1905726655;"
 Погонный пр., 3Ак3
 ";Белокаменная; 1 км
3837;8900000;"
 2-к квартира, 53 м², 1/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_53_m_112_et._1980978477;"
 Абрамцевская ул., 11к1
 ";Алтуфьево; 1,3 км
3838;14990000;"
 2-к квартира, 60 м², 9/16 эт.
 ";/moskva/kvartiry/2-k_kvartira_60_m_916_et._1960441610;"
 Вяземская ул., 10
 ";Молодежная; 3,2 км
3839;7900000;"
 2-к квартира, 42 м², 3/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_42_m_35_et._1964154142;"
 Измайловский б-р, 72
 ";Первомайская; 1,4 км
3840;7500000;"
 2-к квартира, 43 м², 1/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_43_m_15_et._1959276139;"
 Федеративный пр-т, 22к3
 ";Новогиреево; 700 м
3841;10500000;"
 2-к квартира, 42.7 м², 3/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_42.7_m_35_et._1944865086;"
 Минская ул., 15к1
 ";Филевский парк; 300 м
3842;11500000;"
 2-к квартира, 46 м², 5/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_46_m_55_et._1981916999;"
 ул. Удальцова, 33
 ";Проспект Вернадского; 300 м
3843;10900000;"
 2-к квартира, 37 м², 4/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_37_m_49_et._1878406350;"
 Воронцовская ул., 46
 ";Крестьянская застава; 100 м
3844;7450000;"
 2-к квартира, 45 м², 5/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_45_m_55_et._1978906309;"
 Щёлковское ш., 88к2
 ";Щелковская; 1,3 км
3845;9700000;"
 2-к квартира, 44 м², 2/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_44_m_25_et._1949335070;"
 Кутузовский пр-т, 69к2
 ";Кунцевская; 900 м
3846;9300000;"
 2-к квартира, 42 м², 2/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_42_m_25_et._1944332184;"
 ул. Добролюбова, 20
 ";Бутырская; 700 м
3847;9900000;"
 2-к квартира, 44.4 м², 10/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_44.4_m_1012_et._1954098009;"
 ул. Островитянова, 16к4
 ";Коньково; 700 м
3848;9200000;"
 2-к квартира, 83 м², 5/22 эт.
 ";/moskva/kvartiry/2-k_kvartira_83_m_522_et._1964665717;"
 рабочий пос. Новоивановское, Можайское ш., 52
 ";Молодежная; 4,5 км
3849;10350000;"
 2-к квартира, 53.6 м², 1/16 эт.
 ";/moskva/kvartiry/2-k_kvartira_53.6_m_116_et._1959652211;"
 Алтуфьевское ш., 89А
 ";Алтуфьево; 500 м
3850;9000000;"
 2-к квартира, 43 м², 1/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_43_m_15_et._1931015471;"
 ул. Фонвизина, 10
 ";Фонвизинская; 300 м
3851;8700000;"
 2-к квартира, 49.9 м², 10/18 эт.
 ";/moskva/kvartiry/2-k_kvartira_49.9_m_1018_et._1978918227;"
 ул. Вертолётчиков, 5к1
 ";Некрасовка; 600 м
3852;10500000;"
 2-к квартира, 65 м², 7/24 эт.
 ";/moskva/kvartiry/2-k_kvartira_65_m_724_et._1964408869;"
 Донецкая ул., 34к2
 ";Марьино; 2,6 км
3853;10900000;"
 2-к квартира, 62.4 м², 6/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_62.4_m_617_et._1969449685;"
 ул. Лётчика Грицевца, 11
 ";Рассказовка; 1,9 км
3854;9031950;"
 2-к квартира, 72.2 м², 4/25 эт.
 ";/moskva/kvartiry/2-k_kvartira_72.2_m_425_et._1092390103;"
 ул. Вертолётчиков, 1
 ";Некрасовка; 700 м
3855;9150000;"
 2-к квартира, 52.5 м², 5/14 эт.
 ";/moskva/kvartiry/2-k_kvartira_52.5_m_514_et._1987208880;"
 Новопеределкинская ул., 10
 ";Новопеределкино; 800 м
3856;4900000;"
 2-к квартира, 50.9 м², 6/17 эт.
 ";/moskva_zelenograd/kvartiry/2-k_kvartira_50.9_m_617_et._1910776037;;д. Брёхово;
3857;8499000;"
 2-к квартира, 37 м², 1/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_37_m_19_et._1766697345;"
 Сеславинская ул., 32
 ";Филевский парк; 500 м
3858;11100000;"
 2-к квартира, 42.6 м², 5/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_42.6_m_59_et._1910117876;"
 ул. Симоновский Вал, 7к1
 ";Пролетарская; 500 м
3859;12950000;"
 2-к квартира, 40 м², 4/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_40_m_45_et._1835733269;"
 ул. Заморёнова, 17
 ";Краснопресненская; 400 м
3860;15000000;"
 2-к квартира, 65 м², 3/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_65_m_317_et._1942528892;"
 Ленинградский пр-т, 35с2
 ";Петровский парк; 500 м
3861;12000000;"
 2-к квартира, 56.4 м², 5/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_56.4_m_55_et._1832786334;"
 Каширское ш., 7к3
 ";Нагорная; 1,3 км
3862;6650000;"
 2-к квартира, 60 м², 4/20 эт.
 ";/moskva/kvartiry/2-k_kvartira_60_m_420_et._1889753946;"
 рабочий пос. Дрожжино, Новое ш., 12к2
 ";Улица Скобелевская; 3,9 км
3863;10700000;"
 2-к квартира, 85.9 м², 20/22 эт.
 ";/moskva/kvartiry/2-k_kvartira_85.9_m_2022_et._1853321846;"
 рабочий пос. Новоивановское, Можайское ш., 52
 ";Молодежная; 4,5 км
3864;6100000;"
 2-к квартира, 47 м², 1/14 эт.
 ";/moskva/kvartiry/2-k_kvartira_47_m_114_et._1914481394;"
 ул. Марьинский Парк, 17к2
 ";Братиславская; 1,8 км
3865;2500000;"
 2-к квартира, 49 м², 5/14 эт.
 ";/moskva/kvartiry/2-k_kvartira_49_m_514_et._1588332863;"
 пр-т Будённого, 20к4
 ";Соколиная гора; 1,1 км
3866;9500000;"
 2-к квартира, 56 м², 1/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_56_m_15_et._1913338941;"
 Зверинецкая ул., 34
 ";Измайлово; 600 м
3867;14500000;"
 2-к квартира, 62 м², 2/6 эт.
 ";/moskva/kvartiry/2-k_kvartira_62_m_26_et._1920924528;"
 ул. Талалихина, 2/1к5
 ";Крестьянская застава; 800 м
3868;8677250;"
 2-к квартира, 65.3 м², 24/25 эт.
 ";/moskva/kvartiry/2-k_kvartira_65.3_m_2425_et._1475768988;"
 ул. Вертолётчиков, 1
 ";Некрасовка; 700 м
3869;13700000;"
 2-к квартира, 62 м², 9/24 эт.
 ";/moskva/kvartiry/2-k_kvartira_62_m_924_et._1342961802;"
 ул. Грина, 1к8
 ";Улица Старокачаловская; 1,1 км
3870;14750000;"
 2-к квартира, 64 м², 9/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_64_m_917_et._1890074143;"
 ул. Грекова, 5
 ";Медведково; 200 м
3871;9000000;"
 2-к квартира, 44.6 м², 3/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_44.6_m_35_et._1933550667;"
 ул. Металлургов, 24/15
 ";Перово; 800 м
3872;5650000;"
 2-к квартира, 56.1 м², 2/3 эт.
 ";/moskva_zelenograd/kvartiry/2-k_kvartira_56.1_m_23_et._1975414879;;д. Брёхово;
3873;13400000;"
 2-к квартира, 57.1 м², 3/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_57.1_m_39_et._1949597524;"
 Полтавская ул., 2
 ";Савеловская; 900 м
3874;11200000;"
 2-к квартира, 39 м², 8/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_39_m_89_et._1949823146;"
 Большая Почтовая ул., 1/33
 ";Бауманская; 600 м
3875;11200000;"
 2-к квартира, 40 м², 5/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_40_m_55_et._1964104879;"
 ул. Ферсмана, 13к1
 ";Академическая; 600 м
3876;9500000;"
 2-к квартира, 47.6 м², 1/25 эт.
 ";/moskva/kvartiry/2-k_kvartira_47.6_m_125_et._1958269186;"
 Саларьевская ул., 16к2
 ";Саларьево; 1,2 км
3877;7600000;"
 2-к квартира, 39.5 м², 2/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_39.5_m_25_et._1874874241;"
 Автозаводская ул., 23к7
 ";ЗИЛ; 800 м
3878;1600000;"
 2-к квартира, 44 м², 3/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_44_m_39_et._1029537251;"
 ул. Декабристов, 35А
 ";Отрадное; 700 м
3879;14000000;"
 2-к квартира, 53.9 м², 3/16 эт.
 ";/moskva/kvartiry/2-k_kvartira_53.9_m_316_et._1923651731;"
 пр-т Вернадского, 127
 ";Тропарево; 1 км
3880;9650000;"
 2-к квартира, 39.1 м², 10/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_39.1_m_1012_et._1896133766;"
 Живописная ул., 12к2
 ";Октябрьское поле; 2,5 км
3881;13000000;"
 2-к квартира, 66.4 м², 5/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_66.4_m_55_et._1858971869;"
 Большая Черёмушкинская ул., 32к1
 ";Академическая; 1,1 км
3882;12284000;"
 2-к квартира, 64.4 м², 4/11 эт.
 ";/moskva/kvartiry/2-k_kvartira_64.4_m_411_et._1938353868;"
 Вешняковская ул., 10
 ";Новогиреево; 1,9 км
3883;9700000;"
 2-к квартира, 46 м², 12/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_46_m_1212_et._1964786443;"
 пр. Шокальского, 6
 ";Бабушкинская; 1,2 км
3884;5300000;"
 2-к квартира, 49.4 м², 4/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_49.4_m_45_et._1949226323;"
 д. Марусино, Заречная ул., 31к2
 ";Некрасовка; 2,7 км
3885;8500000;"
 2-к квартира, 45 м², 1/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_45_m_19_et._1964168974;"
 Воронежская ул., 34к1
 ";Зябликово; 500 м
3886;10500000;"
 2-к квартира, 51.8 м², 10/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_51.8_m_1017_et._1940797602;"
 ул. Богданова, 10к2
 ";Солнцево; 800 м
3887;14150000;"
 2-к квартира, 55.1 м², 11/22 эт.
 ";/moskva/kvartiry/2-k_kvartira_55.1_m_1122_et._1917704709;"
 Рублёвское ш., 95к1
 ";Молодежная; 600 м
3888;9595000;"
 2-к квартира, 52.2 м², 8/14 эт.
 ";/moskva/kvartiry/2-k_kvartira_52.2_m_814_et._1963563716;"
 Дорогобужская ул., 9к1
 ";Кунцевская; 2,7 км
3889;14200000;"
 2-к квартира, 66 м², 5/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_66_m_55_et._1998559579;"
 Русаковская ул., 8
 ";Красносельская; 500 м
3890;6500000;"
 2-к квартира, 51 м², 7/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_51_m_717_et._1993955748;"
 рабочий пос. Бутово, жилой комплекс Бутово Парк, 11
 ";Улица Скобелевская; 2,3 км
3891;9500000;"
 2-к квартира, 45.6 м², 14/14 эт.
 ";/moskva/kvartiry/2-k_kvartira_45.6_m_1414_et._1993073767;"
 ул. Грекова, 10
 ";Медведково; 100 м
3892;14200000;"
 2-к квартира, 50 м², 4/7 эт.
 ";/moskva/kvartiry/2-k_kvartira_50_m_47_et._1945213559;"
 4-й Сыромятнический пер., 3/5с3
 ";Чкаловская; 500 м
3893;7250000;"
 2-к квартира, 42 м², 3/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_42_m_35_et._1962772902;"
 Открытое ш., 25к7
 ";Бульвар Рокоссовского; 2,1 км
3894;9500000;"
 2-к квартира, 47.3 м², 5/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_47.3_m_55_et._1937551968;"
 Давыдковская ул., 2к7
 ";Славянский бульвар; 600 м
3895;9600000;"
 2-к квартира, 51.5 м², 7/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_51.5_m_712_et._2001728159;"
 ул. Римского-Корсакова, 8
 ";Отрадное; 1,1 км
3896;9000000;"
 2-к квартира, 44.6 м², 5/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_44.6_m_55_et._2003164756;"
 Керченская ул., 10к2
 ";Каховская; 1,1 км
3897;7750000;"
 2-к квартира, 45 м², 3/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_45_m_39_et._1812036643;"
 Хабаровская ул., 12/23
 ";Щелковская; 2,2 км
3898;9700000;"
 2-к квартира, 53.9 м², 14/16 эт.
 ";/moskva/kvartiry/2-k_kvartira_53.9_m_1416_et._1954666100;"
 пр. Одоевского, 7к3
 ";Ясенево; 1,5 км
3899;12000000;"
 2-к квартира, 45.5 м², 6/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_45.5_m_69_et._1946947360;"
 пр. Шокальского, 59к1
 ";Медведково; 400 м
3900;8100000;"
 2-к квартира, 45.4 м², 1/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_45.4_m_19_et._1949380649;"
 Шипиловская ул., 58к3
 ";Шипиловская; 200 м
3901;7700000;"
 2-к квартира, 41.8 м², 3/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_41.8_m_35_et._1917898802;"
 Флотская ул., 33
 ";Селигерская; 2 км
3902;11200000;"
 2-к квартира, 43.5 м², 1/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_43.5_m_15_et._1966381868;"
 Тучковская ул., 13
 ";Фили; 500 м
3903;8600000;"
 2-к квартира, 45 м², 1/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_45_m_15_et._1917234748;"
 Большая Черкизовская ул., 3к7
 ";Преображенская площадь; 300 м
3904;8250000;"
 2-к квартира, 37.4 м², 2/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_37.4_m_29_et._1963749301;"
 ул. Каховка, 7к2
 ";Севастопольская; 500 м
3905;11000000;"
 2-к квартира, 41 м², 7/8 эт.
 ";/moskva/kvartiry/2-k_kvartira_41_m_78_et._1981638570;"
 Бутырская ул., 3
 ";Савеловская; 300 м
3906;11150000;"
 2-к квартира, 47 м², 8/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_47_m_89_et._632781827;"
 Онежская ул., 18
 ";Коптево; 1,1 км
3907;14500000;"
 2-к квартира, 58.6 м², 3/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_58.6_m_35_et._1956039559;"
 Большая Филёвская ул., 12
 ";Фили; 800 м
3908;10145400;"
 2-к квартира, 45.7 м², 3/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_45.7_m_35_et._1968603473;"
 12-я Парковая ул., 7
 ";Первомайская; 800 м
